"yPos","xPos","race","lat","lon"
1246,1488,"Black",38.8747497937257,-76.9336950973759
429,1043,"Black",38.95424,-76.98935
1200,806,"Black",38.87925,-77.01904
728,847,"Black",38.92514,-77.0139
1522,1094,"Black",38.84788,-76.98305
734,1099,"Black",38.92453,-76.98232
696,897,"Black",38.92829,-77.00769
920,767,"Black",38.90642,-77.02396
1055,1102,"Black",38.89329,-76.98205
746,1052,"Black",38.92338,-76.98826
1034,1515,"Black",38.89541,-76.93024
1411,957,"Black",38.85864,-77.00014
1615,1059,"Black",38.8388112264497,-76.98741373576
677,1116,"Black",38.93015,-76.98021
1740,996,"Black",38.82672,-76.99523
369,689,"Black",38.96002,-77.03375
1361,1344,"Black",38.86352,-76.95167
1099,1306,"Black",38.8890801322165,-76.9565187760041
264,777,"Black",38.97025,-77.02268
1743,969,"Black",38.82636,-76.9987
1279,1218,"Black",38.87154,-76.96749
1574,1078,"Black",38.84284,-76.98505
774,1082,"Black",38.9207,-76.98453
762,1125,"Black",38.92188,-76.97915
674,676,"Black",38.93036,-77.03539
1659,931,"Black",38.83454,-77.00336
1746,965,"Black",38.82614,-76.9992
1532,1116,"Black",38.84695,-76.9803
728,1031,"Black",38.92517,-76.99089
1268,1149,"Black",38.87263,-76.9761
693,1012,"Black",38.9285596198372,-76.993229171436
933,1330,"Black",38.90522,-76.95349
1682,903,"Black",38.83235,-77.00697
1264,1128,"Black",38.873,-76.97881
1120,1592,"Black",38.88699,-76.92063
1475,1024,"Black",38.85248,-76.99182
148,691,"Black",38.98155,-77.03343
765,1225,"Black",38.92149,-76.96656
381,966,"Black",38.9589,-76.999
1351,1160,"Black",38.86452,-76.97473
623,1159,"Black",38.93536,-76.97489
1679,1025,"Black",38.8326575782297,-76.9916224113402
970,1038,"Black",38.9016018919369,-76.990079203589
951,1145,"Black",38.90347,-76.97659
1179,1122,"Black",38.88129,-76.97954
1005,1504,"Black",38.89816,-76.93172
1216,834,"Black",38.87765,-77.0156
516,703,"Black",38.94575,-77.03192
1711,995,"Black",38.82949,-76.99545
917,1056,"Black",38.90674,-76.98772
1124,1111,"Black",38.88658,-76.98087
856,1441,"Black",38.91266,-76.93952
1156,1340,"Black",38.8835351156929,-76.952166361055
338,670,"Black",38.96312,-77.03607
338,840,"Black",38.96312,-77.01481
638,1238,"Black",38.93389,-76.96502
940,1352,"Black",38.90448,-76.95071
1744,995,"Black",38.82626,-76.99538
1132,1184,"Black",38.8857983033706,-76.9717690121435
1484,1094,"Black",38.85161,-76.98305
1561,1116,"Black",38.84412,-76.98028
948,1022,"Black",38.90375,-76.99206
1041,1520,"Black",38.89468,-76.9296
1314,1119,"Black",38.86815,-76.97987
693,1010,"Black",38.92859,-76.99349
423,876,"Black",38.95479,-77.01037
1191,1040,"Black",38.88014,-76.9898
937,1151,"Black",38.90484,-76.97585
1293,1096,"Black",38.87015,-76.98274
1699,1010,"Black",38.8306480746732,-76.9935161212056
1143,1520,"Black",38.88481,-76.92966
934,980,"Black",38.90511,-76.99722
292,753,"Black",38.96756,-77.02569
788,926,"Black",38.91931,-77.00406
1534,1165,"Black",38.8467,-76.97413
293,754,"Black",38.96749,-77.02561
782,945,"Black",38.91991,-77.00169
240,747,"Black",38.97265,-77.02641
1051,1661,"Black",38.8937460832431,-76.9120211587789
576,1137,"Black",38.93996,-76.9776
1185,1106,"Black",38.88068,-76.98153
1268,1136,"Black",38.87258,-76.9778
1484,1115,"Black",38.85159,-76.98043
1113,1459,"Black",38.88771,-76.93725
1174,1469,"Black",38.8817072821838,-76.9359962891612
945,1357,"Black",38.90399,-76.95001
1320,1112,"Black",38.86752,-76.9807
1413,1217,"Black",38.85853,-76.96762
994,1071,"Black",38.89928,-76.9859
1133,1273,"Black",38.88576,-76.96055
954,1161,"Black",38.90317,-76.97463
1205,846,"Black",38.87871,-77.01407
1379,1189,"Black",38.86179,-76.97109
904,1059,"Black",38.908,-76.98744
1105,1616,"Black",38.88848,-76.91763
1106,1310,"Black",38.88838,-76.95601
1404,1060,"Black",38.85935,-76.98722
676,1060,"Black",38.93023,-76.98731
1111,1284,"Black",38.88789,-76.95927
479,760,"Black",38.94941,-77.0248
876,860,"Black",38.91076,-77.01234
1319,1360,"Black",38.86768,-76.94975
1419,970,"Black",38.8578779675918,-76.9985591045972
1424,1040,"Black",38.8574,-76.98981
1172,1270,"Black",38.88197,-76.96091
577,734,"Black",38.93983,-77.02812
1429,1056,"Black",38.8569,-76.98772
346,682,"Black",38.96234,-77.03456
1743,990,"Black",38.8264,-76.99605
530,842,"Black",38.94445,-77.01455
928,871,"Black",38.90566,-77.01093
1147,1507,"Black",38.88438,-76.93132
1020,1150,"Black",38.89675,-76.97594
1522,1180,"Black",38.84792,-76.97228
759,1111,"Black",38.92211,-76.98094
1047,1536,"Black",38.89412,-76.92769
436,772,"Black",38.9535,-77.02332
131,745,"Black",38.98327,-77.02672
474,1022,"Black",38.94987,-76.99201
1418,969,"Black",38.85803,-76.9987
1451,1046,"Black",38.85481,-76.98907
1334,1337,"Black",38.86622,-76.95254
774,941,"Black",38.92066,-77.0022
760,1285,"Black",38.92201,-76.95905
1018,1408,"Black",38.89693,-76.9437
1399,943,"Black",38.85983,-77.00191
1258,815,"Black",38.87361,-77.01796
1629,1046,"Black",38.83749,-76.989
1061,1606,"Black",38.8927,-76.91893
744,1059,"Black",38.92363,-76.98734
575,763,"Black",38.94005,-77.02445
484,753,"Black",38.94891,-77.02568
1222,815,"Black",38.87712,-77.01798
922,1533,"Black",38.9063,-76.92803
1496,1115,"Black",38.85045,-76.98036
586,996,"Black",38.93891,-76.99532
919,1050,"Black",38.90658,-76.98848
956,1349,"Black",38.90296,-76.95113
1339,1176,"Black",38.86566,-76.97273
1302,1095,"Black",38.86926,-76.98287
1641,938,"Black",38.83635,-77.0026
651,1268,"Black",38.93262,-76.96116
506,899,"Black",38.94672,-77.00748
626,1029,"Black",38.93507,-76.9911
1254,855,"Black",38.87393,-77.01296
1133,1343,"Black",38.88575,-76.95176
1534,1105,"Black",38.84676,-76.98163
1072,1395,"Black",38.89171,-76.94536
1115,1180,"Black",38.88751,-76.97227
744,1146,"Black",38.92363,-76.97652
1822,883,"Black",38.81872,-77.00942
1392,1016,"Black",38.8605714600633,-76.9927774625695
1016,871,"Black",38.89711,-77.01097
570,998,"Black",38.94049,-76.99498
1493,1216,"Black",38.85076,-76.96773
847,336,"Black",38.91353,-77.07794
1421,1163,"Black",38.8576667499681,-76.9744159593489
908,773,"Black",38.90765,-77.02321
339,692,"Black",38.96303,-77.03329
1095,1560,"Black",38.88942,-76.92463
390,705,"Black",38.95807,-77.03169
1093,1570,"Black",38.88959,-76.92341
477,801,"Black",38.94958,-77.01975
1542,1152,"Black",38.8459709703036,-76.9757670768057
1732,934,"Black",38.82748,-77.00305
479,738,"Black",38.94937,-77.02755
1383,1275,"Black",38.86144,-76.96031
369,969,"Black",38.96011,-76.99871
390,768,"Black",38.95798,-77.02389
122,694,"Black",38.98414,-77.03313
315,779,"Black",38.96534,-77.02244
1100,1443,"Black",38.88895,-76.93935
816,903,"Black",38.9166,-77.00686
304,754,"Black",38.96636,-77.02554
1201,836,"Black",38.87909,-77.01537
552,796,"Black",38.94225,-77.02031
1124,1352,"Black",38.88661,-76.95066
1011,1021,"Black",38.89763,-76.99211
945,1551,"Black",38.90398,-76.92573
1398,1026,"Black",38.86,-76.99153
520,902,"Black",38.94539,-77.00699
1044,1488,"Black",38.89435,-76.93368
625,682,"Black",38.93519,-77.03457
489,743,"Black",38.94839,-77.02696
1438,1185,"Black",38.85603,-76.97158
392,733,"Black",38.95786,-77.02815
1155,1465,"Black",38.8836085074812,-76.9365584400045
827,721,"Black",38.91547,-77.02971
1017,1493,"Black",38.89698,-76.93298
448,1034,"Black",38.95233,-76.99057
1186,1081,"Black",38.88053,-76.98469
1383,1335,"Black",38.86137,-76.95278
1178,1442,"Black",38.88136,-76.93941
402,912,"Black",38.9568537169546,-77.0058464073161
995,1390,"Black",38.89915,-76.946
1316,1090,"Black",38.86797,-76.98357
1101,1594,"Black",38.8888,-76.92042
382,844,"Black",38.95877,-77.0143
837,1410,"Black",38.9145,-76.94345
1066,1414,"Black",38.89225,-76.94288
972,857,"Black",38.90136,-77.01265
540,1076,"Black",38.9434428799706,-76.9853039594853
1357,1143,"Black",38.8639,-76.97689
750,1044,"Black",38.923,-76.98925
957,1532,"Black",38.90284,-76.92813
1639,1001,"Black",38.83647,-76.99469
1086,1436,"Black",38.890334915754,-76.9401481628482
1691,1007,"Black",38.83148,-76.99388
1615,929,"Black",38.83882,-77.00372
1004,1394,"Black",38.89827,-76.94547
1230,1255,"Black",38.87634,-76.96283
954,1484,"Black",38.90311,-76.93421
759,842,"Black",38.92213,-77.01462
1130,1551,"Black",38.88607,-76.92577
1718,932,"Black",38.8287948138302,-77.0033242075164
1658,921,"Black",38.83465,-77.00462
470,1036,"Black",38.95027,-76.99029
364,704,"Black",38.96058,-77.03187
1546,930,"Black",38.84551,-77.00352
1386,1120,"Black",38.86113,-76.97978
748,1351,"Black",38.92322,-76.95088
1055,1555,"Black",38.89331,-76.92522
1438,1176,"Black",38.85604,-76.97278
993,1499,"Black",38.8994,-76.93227
168,692,"Black",38.97958,-77.03337
1618,1060,"Black",38.8385417062075,-76.9872174435438
835,899,"Black",38.91472,-77.00736
1297,1423,"Black",38.86981,-76.94186
489,682,"Black",38.94835,-77.03461
875,827,"Black",38.91081,-77.01645
1340,1200,"Black",38.8656,-76.96979
1430,1117,"Black",38.85685,-76.98008
243,726,"Black",38.9723,-77.02903
964,1157,"Black",38.90219,-76.9751
1029,1487,"Black",38.89584,-76.93375
498,1015,"Black",38.94747,-76.99294
784,922,"Black",38.91965,-77.00454
1286,1178,"Black",38.87087,-76.97253
1019,1622,"Black",38.89686,-76.91692
1218,913,"Black",38.87746,-77.00562
625,681,"Black",38.9352,-77.0347
342,937,"Black",38.96269,-77.00266
1510,1148,"Black",38.84904,-76.97625
568,602,"Black",38.94068,-77.04462
1022,1135,"Black",38.89654,-76.97784
913,1106,"Black",38.90718,-76.98149
586,1129,"Black",38.93895,-76.97857
306,714,"Black",38.96618,-77.03056
1150,1353,"Black",38.8841,-76.95051
1689,875,"Black",38.83162,-77.01044
255,682,"Black",38.97111,-77.03464
1145,1567,"Black",38.88454,-76.92372
1214,792,"Black",38.87788,-77.02087
481,960,"Black",38.9492109914004,-76.9997778190599
1194,970,"Black",38.87982,-76.99857
1117,1496,"Black",38.88733,-76.93264
1290,1270,"Black",38.8704171925712,-76.9609785704254
944,1074,"Black",38.9041387191814,-76.9855145716872
757,1050,"Black",38.92233,-76.98856
1411,1018,"Black",38.85865,-76.99247
749,981,"Black",38.92312,-76.99711
642,687,"Black",38.9335330266837,-77.0339704921995
925,1515,"Black",38.90601,-76.93033
1712,937,"Black",38.82937,-77.00267
1463,1065,"Black",38.8536,-76.98658
972,1503,"Black",38.90142,-76.93176
813,854,"Black",38.91683,-77.013
500,720,"Black",38.9473,-77.02984
733,1244,"Black",38.92463,-76.96428
375,705,"Black",38.95953,-77.03173
1522,1108,"Black",38.84788,-76.9813
1216,1037,"Black",38.87762,-76.99017
1080,1099,"Black",38.89092,-76.9824
1072,1538,"Black",38.89169,-76.92735
963,1570,"Black",38.90231,-76.9234
464,1042,"Black",38.9508,-76.98953
1063,1095,"Black",38.89254,-76.98282
186,757,"Black",38.97785,-77.02517
1254,857,"Black",38.87391,-77.01264
1046,1539,"Black",38.89417,-76.92723
1358,1157,"Black",38.86385,-76.97517
134,660,"Black",38.98293,-77.03735
1424,1029,"Black",38.85745,-76.99115
1178,1110,"Black",38.88138,-76.98102
559,780,"Black",38.94158,-77.02239
503,803,"Black",38.947,-77.0194
703,784,"Black",38.9275801694816,-77.021866353897
1771,874,"Black",38.82366,-77.01056
968,967,"Black",38.90182,-76.99889
1032,1476,"Black",38.8956,-76.93515
467,762,"Black",38.95058,-77.02452
332,753,"Black",38.96365,-77.02566
1040,1424,"Black",38.89482,-76.94165
368,969,"Black",38.9601438175077,-76.9986920761711
1288,1103,"Black",38.87061,-76.98183
1679,1005,"Black",38.83257,-76.99418
974,1150,"Black",38.90116,-76.97604
1765,897,"Black",38.8242,-77.0077
1018,1016,"Black",38.8969,-76.99283
1207,1081,"Black",38.87855,-76.98464
687,1203,"Black",38.9290994179597,-76.969323096366
516,1025,"Black",38.94579,-76.99161
1082,1263,"Black",38.8907,-76.96187
1141,1404,"Black",38.88498,-76.94422
1361,1115,"Black",38.86359,-76.98033
1306,1414,"Black",38.86888,-76.9429
730,775,"Black",38.92489,-77.02293
1736,964,"Black",38.82706,-76.99932
1353,1079,"Black",38.86437,-76.98486
835,1059,"Black",38.91472,-76.9874
488,633,"Black",38.94844,-77.04072
741,662,"Black",38.92386,-77.03705
1324,1068,"Black",38.86712,-76.98625
1524,1104,"Black",38.84773,-76.98172
1420,1189,"Black",38.8577931176253,-76.9711044656264
956,1402,"Black",38.903,-76.94438
1253,853,"Black",38.87408,-77.01314
974,1502,"Black",38.9011674395721,-76.9318681203031
1256,1274,"Black",38.87378,-76.96042
677,785,"Black",38.93005,-77.02169
1315,1119,"Black",38.868,-76.97989
1708,955,"Black",38.8298,-77.0004
1208,1121,"Black",38.8784,-76.97965
1537,1160,"Black",38.84647,-76.97476
609,1159,"Black",38.93671,-76.9749
1265,1460,"Black",38.87286,-76.93711
1158,1485,"Black",38.88331,-76.93407
1418,1035,"Black",38.85801,-76.99041
365,863,"Black",38.9605,-77.01198
244,840,"Black",38.97218,-77.01487
1696,908,"Black",38.83096,-77.00624
131,745,"Black",38.98318,-77.02673
943,1021,"Black",38.90418,-76.99209
1671,962,"Black",38.8334,-76.99958
1034,1118,"Black",38.8954,-76.98004
883,860,"Black",38.91002,-77.01228
1639,921,"Black",38.83648,-77.0047
290,675,"Black",38.96778,-77.03551
1307,1282,"Black",38.8688,-76.95941
424,845,"Black",38.9547,-77.01422
599,657,"Black",38.9376722923024,-77.03775446876
588,778,"Black",38.93874,-77.02262
929,1136,"Black",38.90555,-76.97772
291,782,"Black",38.96762,-77.02214
1415,1229,"Black",38.85834,-76.96604
1538,1194,"Black",38.84629,-76.97045
1481,1079,"Black",38.85186,-76.98482
1645,1034,"Black",38.83596,-76.99054
954,1509,"Black",38.90314,-76.93098
434,1001,"Black",38.953729250256,-76.9946990486269
1124,1538,"Black",38.88663,-76.92739
1437,1233,"Black",38.8561484331296,-76.9655608869224
1134,1183,"Black",38.88563,-76.97186
1754,881,"Black",38.82527,-77.00965
1189,1450,"Black",38.88028,-76.93842
1308,1159,"Black",38.86874,-76.97489
1560,1146,"Black",38.84417,-76.97653
1253,1223,"Black",38.87409,-76.96682
1236,1200,"Black",38.87572,-76.96979
1020,1065,"Black",38.89673,-76.98659
692,688,"Black",38.92861,-77.03383
1155,1536,"Black",38.88355,-76.92767
955,1122,"Black",38.90309,-76.97946
935,1033,"Black",38.90495,-76.9906
304,753,"Black",38.96634,-77.02568
1194,1516,"Black",38.87978,-76.93012
996,1125,"Black",38.89908,-76.97907
1370,1368,"Black",38.86264,-76.94871
1094,1092,"Black",38.88951,-76.98331
1169,1548,"Black",38.88222,-76.9262
1320,1373,"Black",38.86752,-76.94806
382,847,"Black",38.9587924351374,-77.0139911495284
332,755,"Black",38.96367,-77.02545
1405,1254,"Black",38.8592462427789,-76.9629348488179
942,1070,"Black",38.90435,-76.98595
708,1257,"Black",38.92707,-76.96263
416,688,"Black",38.9554647962964,-77.033877211413
1740,939,"Black",38.82668,-77.00241
1056,1382,"Black",38.89321,-76.94692
1716,897,"Black",38.82901,-77.00772
929,1483,"Black",38.9055613492329,-76.9342996195963
1407,1171,"Black",38.8590575779015,-76.9733939593217
429,891,"Black",38.95421,-77.00843
504,804,"Black",38.94695,-77.01934
1554,1127,"Black",38.84482,-76.97882
1079,1407,"Black",38.89095,-76.94385
1090,1602,"Black",38.88988,-76.91935
1325,1365,"Black",38.86709,-76.94906
1081,1546,"Black",38.89075,-76.92637
1538,1174,"Black",38.84629,-76.97301
685,777,"Black",38.92935,-77.02272
719,774,"Black",38.92601,-77.02303
1780,858,"Black",38.82276,-77.01252
1692,988,"Black",38.83135,-76.99626
1418,1132,"Black",38.85805,-76.97829
982,1417,"Black",38.90042,-76.9425
1464,1221,"Black",38.85353,-76.96708
489,793,"Black",38.94842,-77.0207
1281,1329,"Black",38.87129,-76.95356
1069,1598,"Black",38.89199,-76.91994
1480,1145,"Black",38.85199,-76.97663
1215,791,"Black",38.87772,-77.02091
737,974,"Black",38.92423,-76.99809
1028,1453,"Black",38.89598,-76.93801
1306,1232,"Black",38.86885,-76.96572
1434,1159,"Black",38.8564305506804,-76.9748384878726
1597,970,"Black",38.84054,-76.99855
1317,1085,"Black",38.86788,-76.98414
394,762,"Black",38.95765,-77.02464
976,1174,"Black",38.90097,-76.97298
472,1020,"Black",38.95008,-76.99223
1453,1212,"Black",38.85465,-76.96826
162,508,"Black",38.98022,-77.05643
1693,1006,"Black",38.83121,-76.994
1132,1308,"Black",38.88586,-76.95623
931,841,"Black",38.90538,-77.01467
759,1049,"Black",38.92209,-76.98861
1134,1413,"Black",38.88566,-76.94307
438,691,"Black",38.95339,-77.0335
687,1275,"Black",38.92912,-76.96038
1331,1136,"Black",38.86647,-76.97771
469,982,"Black",38.95029,-76.99702
898,1499,"Black",38.9086405703432,-76.9322682961268
1386,1167,"Black",38.86108,-76.97382
1495,1101,"Black",38.85049,-76.98213
760,924,"Black",38.922,-77.00434
854,924,"Black",38.91287,-77.00427
897,789,"Black",38.90867,-77.02126
1405,1061,"Black",38.8592637601242,-76.9871786299962
503,903,"Black",38.94701,-77.00697
757,1028,"Black",38.92233,-76.99132
1392,1338,"Black",38.86054,-76.95242
1594,993,"Black",38.8409,-76.9957
1349,1081,"Black",38.8647395380646,-76.9846658816356
561,1180,"Black",38.941399895257,-76.9722980168682
408,829,"Black",38.95627,-77.01615
762,858,"Black",38.92187,-77.01254
1439,1211,"Black",38.85598,-76.96831
1342,1379,"Black",38.86537,-76.94732
678,1039,"Black",38.93001,-76.98989
711,710,"Black",38.92683,-77.03105
831,832,"Black",38.91515,-77.01582
1139,1367,"Black",38.88513,-76.94879
1696,990,"Black",38.83097,-76.99606
645,773,"Black",38.9332,-77.02326
905,1070,"Black",38.9079,-76.98598
956,1492,"Black",38.90297,-76.93314
1738,873,"Black",38.82683,-77.01072
572,808,"Black",38.94028,-77.01878
1371,1299,"Black",38.86256,-76.95728
584,629,"Black",38.93913,-77.04128
796,767,"Black",38.91851,-77.024
1499,1169,"Black",38.85012,-76.97358
985,1567,"Black",38.90013,-76.92382
897,977,"Black",38.90874,-76.99762
891,865,"Black",38.9092481589609,-77.0116956366864
1079,1341,"Black",38.89096,-76.9521
926,774,"Black",38.90585,-77.02312
1060,1418,"Black",38.8928180587087,-76.9424434751669
138,749,"Black",38.98251,-77.02625
1263,1127,"Black",38.87312,-76.97889
1065,1269,"Black",38.89236,-76.96111
1108,1107,"Black",38.8881604192918,-76.981323151198
769,1284,"Black",38.92111,-76.95918
1353,1168,"Black",38.8643730565336,-76.9737926006587
360,813,"Black",38.96096,-77.01826
488,894,"Black",38.94849,-77.00804
1098,1503,"Black",38.88912,-76.93185
1025,1140,"Black",38.89623,-76.97721
1080,1409,"Black",38.8908830508079,-76.9435700673876
1564,1064,"Black",38.8437886649899,-76.9868138086015
1080,1397,"Black",38.89085,-76.94507
786,1100,"Black",38.91948,-76.98229
710,1257,"Black",38.92686,-76.96259
1754,958,"Black",38.82534,-76.99998
1000,1126,"Black",38.89872,-76.97897
929,1166,"Black",38.90561,-76.97395
574,1133,"Black",38.94016,-76.97815
1481,1245,"Black",38.85187,-76.9641
485,770,"Black",38.94877,-77.0236
1157,1470,"Black",38.88337,-76.93589
1403,1254,"Black",38.85945,-76.96296
1044,1514,"Black",38.89443,-76.93045
1520,1188,"Black",38.8481204193024,-76.9711814344524
761,642,"Black",38.92189,-77.03959
997,1461,"Black",38.89898,-76.93704
972,1543,"Black",38.90142,-76.92672
275,370,"Black",38.96925,-77.07362
1480,1062,"Black",38.852,-76.987
587,741,"Black",38.93886,-77.02717
425,785,"Black",38.95462,-77.02174
1274,1168,"Black",38.87203,-76.97379
1498,1202,"Black",38.85018,-76.96949
1120,1348,"Black",38.88702,-76.95126
1113,1278,"Black",38.88773,-76.95994
869,1454,"Black",38.9114,-76.93792
899,1078,"Black",38.90854,-76.98504
482,961,"Black",38.94903,-76.99965
1073,1466,"Black",38.89157,-76.93641
1107,1288,"Black",38.88831,-76.95869
1313,1122,"Black",38.86818,-76.97955
1112,1328,"Black",38.8878,-76.95371
921,1327,"Black",38.90636,-76.95379
683,797,"Black",38.92948,-77.02025
383,846,"Black",38.9587,-77.01404
961,1567,"Black",38.90246,-76.92373
646,1144,"Black",38.93311,-76.97669
1114,1354,"Black",38.88762,-76.95045
1203,1050,"Black",38.87895,-76.98856
310,779,"Black",38.9658,-77.02246
1129,1270,"Black",38.8861,-76.96102
1047,1564,"Black",38.89405,-76.9242
1234,856,"Black",38.87595,-77.01279
1613,952,"Black",38.839,-77.00081
1880,833,"Black",38.81305,-77.01567
161,507,"Black",38.98028,-77.05646
1231,1209,"Black",38.87618,-76.96863
726,693,"Black",38.92531,-77.03328
1491,1185,"Black",38.85087,-76.97165
200,815,"Black",38.9765,-77.01789
1488,1189,"Black",38.85121,-76.97116
339,791,"Black",38.96301,-77.0209
1288,1392,"Black",38.87066,-76.9457
956,1356,"Black",38.90295,-76.95025
1531,1035,"Black",38.84698,-76.99036
1592,996,"Black",38.84109,-76.99523
1508,1143,"Black",38.84925,-76.97689
1788,936,"Black",38.82197,-77.00279
1464,1135,"Black",38.8535721315292,-76.9778422267787
1207,1120,"Black",38.87849,-76.9798
1409,1164,"Black",38.85891,-76.97425
795,873,"Black",38.9185805989401,-77.010701918846
936,1129,"Black",38.90493,-76.97858
1360,1041,"Black",38.86361,-76.98969
814,816,"Black",38.91674,-77.01781
755,956,"Black",38.92255,-77.00024
1150,1441,"Black",38.884117238294,-76.9395807545454
1182,1041,"Black",38.88099,-76.98965
1133,1510,"Black",38.88576,-76.93088
1047,1309,"Black",38.89407,-76.95612
1187,949,"Black",38.88046,-77.0011
963,1008,"Black",38.9022457556403,-76.9937805696105
371,966,"Black",38.95987,-76.99904
964,1489,"Black",38.90219,-76.93351
1420,1094,"Black",38.85777,-76.98296
710,721,"Black",38.92685,-77.02974
995,801,"Black",38.89912,-77.01964
694,1192,"Black",38.9284002613007,-76.9707437022458
1070,1279,"Black",38.8918458580481,-76.9598271715032
301,666,"Black",38.96667,-77.03664
644,618,"Black",38.93329,-77.04258
699,913,"Black",38.92793,-77.00563
1183,1139,"Black",38.88085,-76.97733
664,1117,"Black",38.93137,-76.98011
150,754,"Black",38.98136,-77.02563
1157,1078,"Black",38.88342,-76.98499
874,1432,"Black",38.91092,-76.94069
694,708,"Black",38.92845,-77.03139
1725,974,"Black",38.82815,-76.99805
939,1415,"Black",38.90456,-76.94285
1138,1270,"Black",38.88524,-76.96094
1356,1162,"Black",38.86402,-76.97455
1590,1023,"Black",38.84129,-76.99183
1157,1541,"Black",38.88337,-76.92705
1145,1141,"Black",38.88455,-76.97708
673,923,"Black",38.93044,-77.00439
840,1185,"Black",38.91428,-76.97156
1742,961,"Black",38.8265,-76.9997
1423,1030,"Black",38.85751,-76.99107
1133,1334,"Black",38.88578,-76.95296
1073,1404,"Black",38.89157,-76.94414
1877,822,"Black",38.8133469802998,-77.0170551672476
1288,1104,"Black",38.87061,-76.98172
1661,932,"Black",38.8343576409274,-77.0032317297248
1106,1614,"Black",38.88832,-76.91783
510,998,"Black",38.94637,-76.99508
1226,1465,"Black",38.87669,-76.93659
1050,1433,"Black",38.89378,-76.94055
1291,1205,"Black",38.87032,-76.9691
678,988,"Black",38.93001,-76.99634
1173,1382,"Black",38.88184,-76.94696
1067,1494,"Black",38.8921856929794,-76.9329610567288
846,786,"Black",38.91366,-77.02151
945,857,"Black",38.90404,-77.01265
770,1111,"Black",38.92103,-76.98085
1578,995,"Black",38.8423974987609,-76.9953417398829
420,798,"Black",38.95509,-77.02011
409,882,"Black",38.95619,-77.00949
392,816,"Black",38.95783,-77.01779
1691,954,"Black",38.83145,-77.00057
1351,1132,"Black",38.8644751758481,-76.9782283644942
755,1122,"Black",38.92254,-76.97955
711,1265,"Black",38.92683,-76.96162
581,804,"Black",38.93949,-77.01927
687,1014,"Black",38.92908,-76.99303
777,765,"Black",38.92035,-77.02424
949,1161,"Black",38.90361,-76.97467
738,756,"Black",38.92415,-77.02536
356,947,"Black",38.96135,-77.00139
317,666,"Black",38.96508,-77.03658
808,832,"Black",38.91736,-77.01576
844,915,"Black",38.91387,-77.00542
1723,872,"Black",38.82831,-77.01075
1132,1298,"Black",38.8858600409805,-76.9574287477925
721,889,"Black",38.92585,-77.00874
1185,1523,"Black",38.88071,-76.92933
426,886,"Black",38.95448,-77.0091
710,1270,"Black",38.92684,-76.96099
248,667,"Black",38.97187,-77.03646
1006,564,"Black",38.89812,-77.04935
627,1030,"Black",38.93494,-76.99105
1034,1571,"Black",38.89533,-76.92325
626,1181,"Black",38.93506,-76.97216
611,705,"Black",38.9365,-77.03173
1746,941,"Black",38.82612,-77.00219
1882,824,"Black",38.81285,-77.01684
1687,1024,"Black",38.83186,-76.99172
1005,1146,"Black",38.89817,-76.97652
531,848,"Black",38.94429,-77.01378
1026,1588,"Black",38.89613,-76.9212
949,1351,"Black",38.90365,-76.95088
1216,791,"Black",38.87767,-77.02099
1387,1229,"Black",38.86099,-76.96615
645,1227,"Black",38.93324,-76.96641
1615,1049,"Black",38.83884,-76.98861
669,1239,"Black",38.93084,-76.96485
1724,978,"Black",38.82821,-76.99747
1767,878,"Black",38.82402,-77.01004
747,1051,"Black",38.92324,-76.98843
1624,923,"Black",38.83796,-77.00443
1019,1164,"Black",38.89684,-76.97422
1322,1187,"Black",38.86734,-76.97138
1061,1546,"Black",38.89276,-76.92642
1152,1062,"Black",38.88384,-76.98706
428,674,"Black",38.95428,-77.03555
1066,1554,"Black",38.89223,-76.92539
1045,1302,"Black",38.89428,-76.95692
762,1238,"Black",38.92184,-76.96502
1191,1262,"Black",38.88009,-76.96198
1510,1122,"Black",38.84908,-76.97953
926,1476,"Black",38.90584,-76.93523
1021,1101,"Black",38.89663,-76.98214
925,1099,"Black",38.90596,-76.98236
239,742,"Black",38.97271,-77.02705
1162,1460,"Black",38.8829437739555,-76.9371426417705
754,1241,"Black",38.9226,-76.96457
1558,934,"Black",38.844394355584,-77.0030352404103
1026,1588,"Black",38.89612,-76.92118
1067,1528,"Black",38.89214,-76.9286
1105,1294,"Black",38.88846,-76.95801
1189,1529,"Black",38.88032,-76.92859
1003,1444,"Black",38.898407286202,-76.9391389124487
556,977,"Black",38.94191,-76.99768
996,1166,"Black",38.89905,-76.97401
1233,834,"Black",38.87602,-77.01551
821,838,"Black",38.91606,-77.01511
1101,1427,"Black",38.88885,-76.94127
1592,1000,"Black",38.84111,-76.99483
1582,961,"Black",38.84206,-76.99963
1535,962,"Black",38.8465793352579,-76.9995791467737
1173,1453,"Black",38.88185,-76.93806
749,968,"Black",38.92308,-76.99879
655,764,"Black",38.93226,-77.02428
1720,960,"Black",38.82863,-76.99981
1538,1146,"Black",38.8463,-76.97652
1300,1102,"Black",38.86945,-76.982
426,977,"Black",38.95452,-76.99763
1604,1002,"Black",38.83991,-76.99454
1139,1382,"Black",38.88516,-76.94688
1417,1048,"Black",38.85807,-76.98871
1721,886,"Black",38.82855,-77.00903
1014,1063,"Black",38.89733,-76.98688
1413,956,"Black",38.85854,-77.00034
236,743,"Black",38.97299,-77.02698
1275,1168,"Black",38.87195,-76.97377
